bits,source,prefix,query,run,time_s
2,view,a,fp_exact,8,0.027365208021365106
2,view,a,fp_exact,9,0.027007375028915703
2,view,(,full,0,0.033377750020008534
2,view,(,full,1,0.03296416602097452
2,view,(,full,2,0.03228870901511982
2,view,(,full,3,0.032170292048249394
2,view,(,full,4,0.03216229198733345
2,view,(,full,5,0.03252916602650657
2,view,(,full,6,0.032284332963172346
2,view,(,full,7,0.03217945800861344
2,view,(,full,8,0.03252133302157745
2,view,(,full,9,0.03334125003311783
2,view,(,fp_exact,0,0.03001479199156165
2,view,(,fp_exact,1,0.029331874975468963
2,view,(,fp_exact,2,0.02957462501944974
2,view,(,fp_exact,3,0.030784042028244585
2,view,(,fp_exact,4,0.028951166023034602
2,view,(,fp_exact,5,0.030004583997651935
2,view,(,fp_exact,6,0.03005316702183336
2,view,(,fp_exact,7,0.02954195800703019
2,view,(,fp_exact,8,0.030010375019628555
2,view,(,fp_exact,9,0.03110599995125085
2,view,#,full,0,0.031592125014867634
2,view,#,full,1,0.03364733298076317
2,view,#,full,2,0.033690374984871596
2,view,#,full,3,0.03194845904363319
2,view,#,full,4,0.03172374999849126
2,view,#,full,5,0.0319339589914307
2,view,#,full,6,0.033457082987297326
2,view,#,full,7,0.033392874989658594
2,view,#,full,8,0.03246600000420585
2,view,#,full,9,0.032475040992721915
2,view,#,fp_exact,0,0.02708500000881031
2,view,#,fp_exact,1,0.028769458003807813
2,view,#,fp_exact,2,0.029141167004127055
2,view,#,fp_exact,3,0.025215750036295503
2,view,#,fp_exact,4,0.026912499975878745
2,view,#,fp_exact,5,0.02802958298707381
2,view,#,fp_exact,6,0.02926599996862933
2,view,#,fp_exact,7,0.029849166981875896
2,view,#,fp_exact,8,0.02662687498377636
2,view,#,fp_exact,9,0.02802887500729412
2,table,jos,full,0,0.004105875035747886
2,table,jos,full,1,0.0040666250279173255
2,table,jos,full,2,0.004083208041265607
2,table,jos,full,3,0.004044917004648596
2,table,jos,full,4,0.004094874951988459
2,table,jos,full,5,0.004061624989844859
2,table,jos,full,6,0.004108541004825383
2,table,jos,full,7,0.004125500039663166
2,table,jos,full,8,0.004122666025068611
2,table,jos,full,9,0.0041310840169899166
2,table,jos,fp_exact,0,0.004084083018824458
2,table,jos,fp_exact,1,0.004112042021006346
2,table,jos,fp_exact,2,0.004060791980009526
2,table,jos,fp_exact,3,0.004094041010830551
2,table,jos,fp_exact,4,0.004114874987863004
2,table,jos,fp_exact,5,0.0040709589957259595
2,table,jos,fp_exact,6,0.004171207954641432
2,table,jos,fp_exact,7,0.004187415994238108
2,table,jos,fp_exact,8,0.00412829197011888
2,table,jos,fp_exact,9,0.0041498750215396285
2,table,2012,full,0,0.003965832991525531
2,table,2012,full,1,0.00396662502316758
2,table,2012,full,2,0.003932083025574684
2,table,2012,full,3,0.003992917016148567
2,table,2012,full,4,0.0039735420141369104
2,table,2012,full,5,0.003960083005949855
2,table,2012,full,6,0.003943458024878055
2,table,2012,full,7,0.003924457996618003
2,table,2012,full,8,0.0039341250085271895
2,table,2012,full,9,0.004094749980140477
2,table,2012,fp_exact,0,0.0040314579964615405
2,table,2012,fp_exact,1,0.0040503329946659505
2,table,2012,fp_exact,2,0.00407000002451241
2,table,2012,fp_exact,3,0.004070124996360391
2,table,2012,fp_exact,4,0.004167000006418675
2,table,2012,fp_exact,5,0.004094709001947194
2,table,2012,fp_exact,6,0.004016750026494265
2,table,2012,fp_exact,7,0.004055833036545664
2,table,2012,fp_exact,8,0.004081291961483657
2,table,2012,fp_exact,9,0.004067250003572553
2,table,the,full,0,0.0036972500383853912
2,table,the,full,1,0.0036557919811457396
2,table,the,full,2,0.003685957984998822
2,table,the,full,3,0.0036472080391831696
2,table,the,full,4,0.003676749998703599
2,table,the,full,5,0.00362866697832942
2,table,the,full,6,0.003627082973252982
2,table,the,full,7,0.0036257500178180635
2,table,the,full,8,0.003671084006782621
2,table,the,full,9,0.0036625409848056734
2,table,the,fp_exact,0,0.003676416992675513
2,table,the,fp_exact,1,0.0036703330115415156
2,table,the,fp_exact,2,0.003694250015541911
2,table,the,fp_exact,3,0.0036650000256486237
2,table,the,fp_exact,4,0.0036649590474553406
2,table,the,fp_exact,5,0.003704542003106326
2,table,the,fp_exact,6,0.003706792020238936
2,table,the,fp_exact,7,0.003711958008352667
2,table,the,fp_exact,8,0.0036705000093206763
2,table,the,fp_exact,9,0.0037083749775774777
2,table,a,full,0,0.004397249955218285
2,table,a,full,1,0.004478375019971281
2,table,a,full,2,0.004461832984816283
2,table,a,full,3,0.004450417007319629
2,table,a,full,4,0.0044281670125201344
2,table,a,full,5,0.004422167025040835
2,table,a,full,6,0.0044447919935919344
2,table,a,full,7,0.004613499972037971
2,table,a,full,8,0.004448375024367124
2,table,a,full,9,0.004466166952624917
2,table,a,fp_exact,0,0.004001333960331976
2,table,a,fp_exact,1,0.003950958023779094
2,table,a,fp_exact,2,0.00398379098623991
2,table,a,fp_exact,3,0.003969334007706493
2,table,a,fp_exact,4,0.003965625015553087
2,table,a,fp_exact,5,0.003952374972868711
2,table,a,fp_exact,6,0.003977583022788167
2,table,a,fp_exact,7,0.003962333023082465
2,table,a,fp_exact,8,0.003968750010244548
2,table,a,fp_exact,9,0.0039239159668795764
2,table,(,full,0,0.004126542015001178
2,table,(,full,1,0.004096333053894341
2,table,(,full,2,0.004060791980009526
2,table,(,full,3,0.004077084013260901
2,table,(,full,4,0.004092833027243614
2,table,(,full,5,0.004086707951501012
2,table,(,full,6,0.00411545904353261
2,table,(,full,7,0.004080499988049269
2,table,(,full,8,0.004028333991300315
2,table,(,full,9,0.004112041962798685
2,table,(,fp_exact,0,0.004446042003110051
2,table,(,fp_exact,1,0.004376292054075748
2,table,(,fp_exact,2,0.004363333049695939
2,table,(,fp_exact,3,0.004398374992888421
2,table,(,fp_exact,4,0.004383124993182719
2,table,(,fp_exact,5,0.00441895896801725
2,table,(,fp_exact,6,0.0043521670158952475
2,table,(,fp_exact,7,0.004389917012304068
2,table,(,fp_exact,8,0.004471583990380168
2,table,(,fp_exact,9,0.004428374988492578
2,table,#,full,0,0.0028980839997529984
2,table,#,full,1,0.002885791996959597
2,table,#,full,2,0.0028685839497484267
2,table,#,full,3,0.0028437500004656613
2,table,#,full,4,0.002918790967669338
2,table,#,full,5,0.002925415989011526
2,table,#,full,6,0.0029018750065006316
2,table,#,full,7,0.0028819169965572655
2,table,#,full,8,0.0028495420119725168
2,table,#,full,9,0.0030229170224629343
2,table,#,fp_exact,0,0.0030022910214029253
2,table,#,fp_exact,1,0.00295316701522097
2,table,#,fp_exact,2,0.0028961249627172947
2,table,#,fp_exact,3,0.002972459013108164
2,table,#,fp_exact,4,0.0029162500286474824
2,table,#,fp_exact,5,0.002941958955489099
2,table,#,fp_exact,6,0.002996416005771607
2,table,#,fp_exact,7,0.002952874987386167
2,table,#,fp_exact,8,0.002975083014462143
2,table,#,fp_exact,9,0.00293354201130569
