bits,source,prefix,query,run,time_s
4,view,the,fp_exact,5,0.024094958964269608
4,view,the,fp_exact,6,0.019840708991978317
4,view,the,fp_exact,7,0.02463545900536701
4,view,the,fp_exact,8,0.02395300002535805
4,view,the,fp_exact,9,0.023808666970580816
4,view,a,full,0,0.03197270899545401
4,view,a,full,1,0.03150879195891321
4,view,a,full,2,0.0314022499951534
4,view,a,full,3,0.03249570797197521
4,view,a,full,4,0.032418042013887316
4,view,a,full,5,0.03125920798629522
4,view,a,full,6,0.032357542018871754
4,view,a,full,7,0.031237624993082136
4,view,a,full,8,0.03147379099391401
4,view,a,full,9,0.03160983300767839
4,view,a,fp_exact,0,0.024706542026251554
4,view,a,fp_exact,1,0.022552707989234477
4,view,a,fp_exact,2,0.024468666990287602
4,view,a,fp_exact,3,0.026870165951550007
4,view,a,fp_exact,4,0.023062707972712815
4,view,a,fp_exact,5,0.026498667022679
4,view,a,fp_exact,6,0.028439083020202816
4,view,a,fp_exact,7,0.024781708023510873
4,view,a,fp_exact,8,0.02658920898102224
4,view,a,fp_exact,9,0.020970666024368256
4,view,(,full,0,0.031832040986046195
4,view,(,full,1,0.0322433749679476
4,view,(,full,2,0.0332316670101136
4,view,(,full,3,0.032060917001217604
4,view,(,full,4,0.03213845903519541
4,view,(,full,5,0.03214337502140552
4,view,(,full,6,0.03224479203345254
4,view,(,full,7,0.03332729102112353
4,view,(,full,8,0.032283582957461476
4,view,(,full,9,0.03242750000208616
4,view,(,fp_exact,0,0.02929479203885421
4,view,(,fp_exact,1,0.030494540988001972
4,view,(,fp_exact,2,0.03035741701023653
4,view,(,fp_exact,3,0.02797295799246058
4,view,(,fp_exact,4,0.029592541977763176
4,view,(,fp_exact,5,0.029578667017631233
4,view,(,fp_exact,6,0.0289861669880338
4,view,(,fp_exact,7,0.029068707954138517
4,view,(,fp_exact,8,0.027440167032182217
4,view,(,fp_exact,9,0.030778125044889748
4,view,#,full,0,0.03217554098227993
4,view,#,full,1,0.0317574170185253
4,view,#,full,2,0.03199712501373142
4,view,#,full,3,0.032457458961289376
4,view,#,full,4,0.03172600001562387
4,view,#,full,5,0.033070582954678684
4,view,#,full,6,0.03241270803846419
4,view,#,full,7,0.03245812497334555
4,view,#,full,8,0.031999208964407444
4,view,#,full,9,0.03178241697605699
4,view,#,fp_exact,0,0.022715499973855913
4,view,#,fp_exact,1,0.025093500036746264
4,view,#,fp_exact,2,0.021773208980448544
4,view,#,fp_exact,3,0.021009332966059446
4,view,#,fp_exact,4,0.02192208298947662
4,view,#,fp_exact,5,0.021947957982774824
4,view,#,fp_exact,6,0.02492875000461936
4,view,#,fp_exact,7,0.02210545801790431
4,view,#,fp_exact,8,0.02400016598403454
4,view,#,fp_exact,9,0.02158458298072219
4,table,jos,full,0,0.004169709049165249
4,table,jos,full,1,0.004069583024829626
4,table,jos,full,2,0.004212917003314942
4,table,jos,full,3,0.004146958002820611
4,table,jos,full,4,0.004187625017948449
4,table,jos,full,5,0.004076042037922889
4,table,jos,full,6,0.004175292036961764
4,table,jos,full,7,0.0041292920359410346
4,table,jos,full,8,0.004102166974917054
4,table,jos,full,9,0.004097249999176711
4,table,jos,fp_exact,0,0.003673249972052872
4,table,jos,fp_exact,1,0.0036657500313594937
4,table,jos,fp_exact,2,0.0036410829634405673
4,table,jos,fp_exact,3,0.003670124977361411
4,table,jos,fp_exact,4,0.0036762909730896354
4,table,jos,fp_exact,5,0.0036518750130198896
4,table,jos,fp_exact,6,0.0036299999919719994
4,table,jos,fp_exact,7,0.003648624988272786
4,table,jos,fp_exact,8,0.0036337500205263495
4,table,jos,fp_exact,9,0.003657291003037244
4,table,2012,full,0,0.003988000040408224
4,table,2012,full,1,0.003963166964240372
4,table,2012,full,2,0.004004749993328005
4,table,2012,full,3,0.0039670830010436475
4,table,2012,full,4,0.003949541016481817
4,table,2012,full,5,0.003966209013015032
4,table,2012,full,6,0.00398979103192687
4,table,2012,full,7,0.003910999977961183
4,table,2012,full,8,0.003969416953623295
4,table,2012,full,9,0.004000542045105249
4,table,2012,fp_exact,0,0.004005583003163338
4,table,2012,fp_exact,1,0.003978458000347018
4,table,2012,fp_exact,2,0.004005542024970055
4,table,2012,fp_exact,3,0.0039688749820925295
4,table,2012,fp_exact,4,0.004029707983136177
4,table,2012,fp_exact,5,0.004137874988373369
4,table,2012,fp_exact,6,0.004067541041877121
4,table,2012,fp_exact,7,0.004015167010948062
4,table,2012,fp_exact,8,0.004014167003333569
4,table,2012,fp_exact,9,0.003969917015638202
4,table,the,full,0,0.003634000022429973
4,table,the,full,1,0.0035972080077044666
4,table,the,full,2,0.003665124997496605
4,table,the,full,3,0.0036669159890152514
4,table,the,full,4,0.0036719170166179538
4,table,the,full,5,0.0036048749461770058
4,table,the,full,6,0.0036129170330241323
4,table,the,full,7,0.0036196669680066407
4,table,the,full,8,0.0035929589648731053
4,table,the,full,9,0.0036402500118128955
4,table,the,fp_exact,0,0.0037174170138314366
4,table,the,fp_exact,1,0.0036594580160453916
4,table,the,fp_exact,2,0.003727167029865086
4,table,the,fp_exact,3,0.0036550419754348695
4,table,the,fp_exact,4,0.003687958000227809
4,table,the,fp_exact,5,0.0036502500297501683
4,table,the,fp_exact,6,0.00361949997022748
4,table,the,fp_exact,7,0.003650124999694526
4,table,the,fp_exact,8,0.003675832995213568
4,table,the,fp_exact,9,0.0036645839572884142
4,table,a,full,0,0.004471125022973865
4,table,a,full,1,0.004464083001948893
4,table,a,full,2,0.00447320903185755
4,table,a,full,3,0.0044897079933434725
4,table,a,full,4,0.004436665971297771
4,table,a,full,5,0.004562040965538472
4,table,a,full,6,0.004484750039409846
4,table,a,full,7,0.004525709024164826
4,table,a,full,8,0.0045219589956104755
4,table,a,full,9,0.004492125008255243
4,table,a,fp_exact,0,0.003931707993615419
4,table,a,fp_exact,1,0.0039374170009978116
4,table,a,fp_exact,2,0.003917582973372191
4,table,a,fp_exact,3,0.003985041053965688
4,table,a,fp_exact,4,0.003968750010244548
4,table,a,fp_exact,5,0.003932999970857054
4,table,a,fp_exact,6,0.003932999970857054
4,table,a,fp_exact,7,0.0039060830022208393
4,table,a,fp_exact,8,0.0039055419620126486
4,table,a,fp_exact,9,0.0039033329812809825
4,table,(,full,0,0.004083291976712644
4,table,(,full,1,0.004165666992776096
4,table,(,full,2,0.004070583963766694
4,table,(,full,3,0.004150416993070394
4,table,(,full,4,0.004080415994394571
4,table,(,full,5,0.0041479579522274435
4,table,(,full,6,0.004118999990168959
4,table,(,full,7,0.0041639169794507325
4,table,(,full,8,0.0040985000086948276
4,table,(,full,9,0.0041535000200383365
4,table,(,fp_exact,0,0.004282833018805832
4,table,(,fp_exact,1,0.004434790986124426
4,table,(,fp_exact,2,0.004314791003707796
4,table,(,fp_exact,3,0.004305583017412573
4,table,(,fp_exact,4,0.004301916982512921
4,table,(,fp_exact,5,0.004260458052158356
4,table,(,fp_exact,6,0.00429766601882875
4,table,(,fp_exact,7,0.004334207973442972
4,table,(,fp_exact,8,0.004285750037524849
4,table,(,fp_exact,9,0.004291583958547562
4,table,#,full,0,0.0028206249698996544
4,table,#,full,1,0.00281104096211493
4,table,#,full,2,0.0029469160363078117
4,table,#,full,3,0.002827749995049089
4,table,#,full,4,0.0028013329720124602
4,table,#,full,5,0.002964916988275945
4,table,#,full,6,0.002888499991968274
4,table,#,full,7,0.0028889579698443413
4,table,#,full,8,0.0028754579834640026
4,table,#,full,9,0.002860874985344708
4,table,#,fp_exact,0,0.003027375030796975
4,table,#,fp_exact,1,0.003004875034093857
4,table,#,fp_exact,2,0.002907375048380345
4,table,#,fp_exact,3,0.002889541967306286
4,table,#,fp_exact,4,0.0028668749728240073
4,table,#,fp_exact,5,0.0029061659588478506
4,table,#,fp_exact,6,0.0029016660409979522
4,table,#,fp_exact,7,0.0028471670229919255
4,table,#,fp_exact,8,0.0029038339853286743
4,table,#,fp_exact,9,0.0028251660405658185
