bits,source,prefix,query,run,time_s
16,view,the,fp_exact,4,0.023048791044857353
16,view,the,fp_exact,5,0.023445957980584353
16,view,the,fp_exact,6,0.02349420904647559
16,view,the,fp_exact,7,0.025668582995422184
16,view,the,fp_exact,8,0.023462457989808172
16,view,the,fp_exact,9,0.026270207948982716
16,view,a,full,0,0.03245145798427984
16,view,a,full,1,0.0330700830090791
16,view,a,full,2,0.031705915986094624
16,view,a,full,3,0.031989999988581985
16,view,a,full,4,0.033121125015895814
16,view,a,full,5,0.033007083053234965
16,view,a,full,6,0.032103167031891644
16,view,a,full,7,0.03221633401699364
16,view,a,full,8,0.03293595899594948
16,view,a,full,9,0.03131404198938981
16,view,a,fp_exact,0,0.02238695800770074
16,view,a,fp_exact,1,0.02311433298746124
16,view,a,fp_exact,2,0.023935250006616116
16,view,a,fp_exact,3,0.02266099996631965
16,view,a,fp_exact,4,0.022358125017490238
16,view,a,fp_exact,5,0.023340540996287018
16,view,a,fp_exact,6,0.02304570801788941
16,view,a,fp_exact,7,0.023326167021878064
16,view,a,fp_exact,8,0.027214333007577807
16,view,a,fp_exact,9,0.028207542025484145
16,view,(,full,0,0.03337508300319314
16,view,(,full,1,0.03340533300070092
16,view,(,full,2,0.03313454199815169
16,view,(,full,3,0.033582417003344744
16,view,(,full,4,0.03297845897031948
16,view,(,full,5,0.0324741659569554
16,view,(,full,6,0.03242875001160428
16,view,(,full,7,0.03243570798076689
16,view,(,full,8,0.03244116698624566
16,view,(,full,9,0.03332791698630899
16,view,(,fp_exact,0,0.028595374955330044
16,view,(,fp_exact,1,0.03129387501394376
16,view,(,fp_exact,2,0.02974441699916497
16,view,(,fp_exact,3,0.028650792024563998
16,view,(,fp_exact,4,0.029109457973390818
16,view,(,fp_exact,5,0.032592125004157424
16,view,(,fp_exact,6,0.03008341701934114
16,view,(,fp_exact,7,0.029892500024288893
16,view,(,fp_exact,8,0.031547582999337465
16,view,(,fp_exact,9,0.030769540986511856
16,view,#,full,0,0.03292037500068545
16,view,#,full,1,0.032187166973017156
16,view,#,full,2,0.032663790974766016
16,view,#,full,3,0.03192766598658636
16,view,#,full,4,0.03192774998024106
16,view,#,full,5,0.03224058297928423
16,view,#,full,6,0.03173699998296797
16,view,#,full,7,0.03279516601469368
16,view,#,full,8,0.03248595795594156
16,view,#,full,9,0.03341054101474583
16,view,#,fp_exact,0,0.019289374991785735
16,view,#,fp_exact,1,0.0197544579859823
16,view,#,fp_exact,2,0.019210083002690226
16,view,#,fp_exact,3,0.01868483395082876
16,view,#,fp_exact,4,0.018660500005353242
16,view,#,fp_exact,5,0.01986283395672217
16,view,#,fp_exact,6,0.019239208020735532
16,view,#,fp_exact,7,0.01988054101821035
16,view,#,fp_exact,8,0.021112832997459918
16,view,#,fp_exact,9,0.018979874963406473
16,table,jos,full,0,0.004127458028960973
16,table,jos,full,1,0.004099457990378141
16,table,jos,full,2,0.004124291997868568
16,table,jos,full,3,0.004131708003114909
16,table,jos,full,4,0.004067374975420535
16,table,jos,full,5,0.004166040976997465
16,table,jos,full,6,0.004123250022530556
16,table,jos,full,7,0.004094750038348138
16,table,jos,full,8,0.004183624987490475
16,table,jos,full,9,0.004066666006110609
16,table,jos,fp_exact,0,0.002088707988150418
16,table,jos,fp_exact,1,0.0020594579982571304
16,table,jos,fp_exact,2,0.002075500029604882
16,table,jos,fp_exact,3,0.0021045829635113478
16,table,jos,fp_exact,4,0.0020880000083707273
16,table,jos,fp_exact,5,0.0020665829651989043
16,table,jos,fp_exact,6,0.0020877079805359244
16,table,jos,fp_exact,7,0.002055457967799157
16,table,jos,fp_exact,8,0.0020572090288624167
16,table,jos,fp_exact,9,0.00210341700585559
16,table,2012,full,0,0.003953958046622574
16,table,2012,full,1,0.00397562503349036
16,table,2012,full,2,0.003945749951526523
16,table,2012,full,3,0.0038941670209169388
16,table,2012,full,4,0.003975541971158236
16,table,2012,full,5,0.0039504580199718475
16,table,2012,full,6,0.003950459009502083
16,table,2012,full,7,0.003925416036508977
16,table,2012,full,8,0.0039577080169692636
16,table,2012,full,9,0.003961249953135848
16,table,2012,fp_exact,0,0.0013082079822197556
16,table,2012,fp_exact,1,0.0012895000400021672
16,table,2012,fp_exact,2,0.001298791030421853
16,table,2012,fp_exact,3,0.0013212919584475458
16,table,2012,fp_exact,4,0.001288625004235655
16,table,2012,fp_exact,5,0.0013026249944232404
16,table,2012,fp_exact,6,0.0012840420240536332
16,table,2012,fp_exact,7,0.001303416967857629
16,table,2012,fp_exact,8,0.0012842919677495956
16,table,2012,fp_exact,9,0.0012905829935334623
16,table,the,full,0,0.0036470829509198666
16,table,the,full,1,0.003644666983745992
16,table,the,full,2,0.003832249960396439
16,table,the,full,3,0.0037128330441191792
16,table,the,full,4,0.003683792019728571
16,table,the,full,5,0.0036282079527154565
16,table,the,full,6,0.0036863749846816063
16,table,the,full,7,0.0036077919648960233
16,table,the,full,8,0.0036691249697469175
16,table,the,full,9,0.0036399999517016113
16,table,the,fp_exact,0,0.0036799159715883434
16,table,the,fp_exact,1,0.003648416022770107
16,table,the,fp_exact,2,0.0036505419993773103
16,table,the,fp_exact,3,0.0036635419819504023
16,table,the,fp_exact,4,0.0036053750081919134
16,table,the,fp_exact,5,0.0036570410011336207
16,table,the,fp_exact,6,0.0036102079902775586
16,table,the,fp_exact,7,0.0036854170029982924
16,table,the,fp_exact,8,0.003746457980014384
16,table,the,fp_exact,9,0.0036677499883808196
16,table,a,full,0,0.005063124990556389
16,table,a,full,1,0.004752082983031869
16,table,a,full,2,0.004759584029670805
16,table,a,full,3,0.004834584018681198
16,table,a,full,4,0.005060624971520156
16,table,a,full,5,0.004893124976661056
16,table,a,full,6,0.0050098749925382435
16,table,a,full,7,0.005159416992682964
16,table,a,full,8,0.004866417031735182
16,table,a,full,9,0.005074792017694563
16,table,a,fp_exact,0,0.004235625034198165
16,table,a,fp_exact,1,0.004011209006421268
16,table,a,fp_exact,2,0.004059292026795447
16,table,a,fp_exact,3,0.004097583005204797
16,table,a,fp_exact,4,0.00416066701291129
16,table,a,fp_exact,5,0.003922875039279461
16,table,a,fp_exact,6,0.003977790998760611
16,table,a,fp_exact,7,0.003947083023376763
16,table,a,fp_exact,8,0.003931292041670531
16,table,a,fp_exact,9,0.003960417001508176
16,table,(,full,0,0.004082750005181879
16,table,(,full,1,0.00406624999595806
16,table,(,full,2,0.004056208010297269
16,table,(,full,3,0.00407708395505324
16,table,(,full,4,0.004105208034161478
16,table,(,full,5,0.00413558300351724
16,table,(,full,6,0.004120290977880359
16,table,(,full,7,0.004138499964028597
16,table,(,full,8,0.0041414579609408975
16,table,(,full,9,0.004116083029657602
16,table,(,fp_exact,0,0.00445729197235778
16,table,(,fp_exact,1,0.004340166982728988
16,table,(,fp_exact,2,0.004313708981499076
16,table,(,fp_exact,3,0.004320500011090189
16,table,(,fp_exact,4,0.004397917015012354
16,table,(,fp_exact,5,0.004320417006965727
16,table,(,fp_exact,6,0.004332208016421646
16,table,(,fp_exact,7,0.0043558329925872386
16,table,(,fp_exact,8,0.004323708999436349
16,table,(,fp_exact,9,0.0043112499988637865
16,table,#,full,0,0.002887000038754195
16,table,#,full,1,0.002835916995536536
16,table,#,full,2,0.0029474999755620956
16,table,#,full,3,0.002879709005355835
16,table,#,full,4,0.0028908750391565263
16,table,#,full,5,0.0028703329735435545
16,table,#,full,6,0.002917707955930382
16,table,#,full,7,0.002897541970014572
16,table,#,full,8,0.002864292007870972
16,table,#,full,9,0.002918790967669338
16,table,#,fp_exact,0,0.001260375021956861
16,table,#,fp_exact,1,0.001243791019078344
16,table,#,fp_exact,2,0.0012284580152481794
16,table,#,fp_exact,3,0.0012713749893009663
16,table,#,fp_exact,4,0.0012568749953061342
16,table,#,fp_exact,5,0.0012330419849604368
16,table,#,fp_exact,6,0.0012226250255480409
16,table,#,fp_exact,7,0.0012560830218717456
16,table,#,fp_exact,8,0.001193665957543999
16,table,#,fp_exact,9,0.0012082909815944731
